"","V1","V2","V3","V4","V5","V6"
"18423",1,0.999999999999999,1,1,0.999999999999994,1
"18424",1,1,1,1,1,1
"18425",1,1,1,1,1,1
"18426",1,1,1,1,1,1
"18427",1,1,1,1,1,1
"18428",1,1,1,1,1,1
"18429",1,1,1,1,1,1
"18430",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18431",1,1,1,1,1,1
"18432",1,1,1,1,1,1
"18433",1,1,1,1,1,1
"18434",1,1,1,1,1,1
"18435",1,1,1,1,1,1
"18436",1,1,1,1,1,1
"18437",1,1,1,1,1,1
"18438",1,1,1,1,1,1
"18439",1,1,1,1,1,1
"18440",1,1,1,1,1,1
"18441",1,1,1,1,1,1
"18442",1,1,1,1,1,1
"18443",1,0.999999999999999,1,0.999999999999995,1.00000000000001,0.999999999999995
"18444",1,0.999999999999999,1,1,1,1
"18445",1,1,1,0.999999999999996,1.00000000000001,0.999999999999996
"18446",1,1,1,0.999999999999995,1.00000000000001,0.999999999999995
"18447",1,1,1,1,1,1
"18448",1,1,1,1,1,1
"18449",1,1,1,1,1,1
"18450",1,1,1,1,1,1
"18451",1,1,1,1,1,1
"18452",1,1,1,1,1,1
"18453",1,1,0.999999999999998,0.999999999999998,1.00000000000001,0.999999999999998
"18454",1,1,0.999999999999998,1,1,1
"18455",1,1,1,1,1,1
"18456",1,1,1,1,1.00000000000001,1
"18457",1,0.999999999999999,0.999999999999999,1,1,1
"18458",1,1,1,1,1,1
"18459",1,1,1,1,1,1
"18460",1,1,1,1,1,1
"18461",1,1,1,1,1,1
"18462",1,1,1,1,1,1
"18463",1,1,1,1,1,1
"18464",1,1,1,1,1,1
"18465",1,1,1,1,1,1
"18466",1,1,1,1,1,1
"18467",1,1,1,1,1,1
"18468",1,1,1,1,1,1
"18469",1,1,1,1,1,1
"18470",1,1,1,1,1,1
"18471",1,1,1,1,1,1
"18472",1,1,1,1,1,1
"18473",1,1,1,1,1,1
"18474",1,1,1,1,1,1
"18475",1,1,1,1,1,1
"18476",1,1,1,0.999999999999997,1,1
"18477",1,1,1,1,1,1
"18478",1,1,1,1,1,1
"18479",1,1,1,1,1,1
"18480",1,1,1,1,1,1
"18481",1,1,1,1,1,1
"18482",1,1,1,1,1,1
"18483",1,1,1,1,1,1
"18484",1,1,1,1,1,1
"18485",1,1,1,1,1,1
"18486",1,1,1,1,1,1
"18487",1,1,1,1,1,1
"18488",1,1,1,1,1,1
"18489",1,1,1,1,1,1
"18490",1,1,1,1,1,1
"18491",1,1,1,1,1,1
"18492",1,1,1,1,1,1
"18493",1,1,1,1,1,1
"18494",1,1,1,1,1,1
"18495",1,1,1,1,1,1
"18496",1,1,1,1,1,1
"18497",1,1,1,1,1,1
"18498",1,1,1,1,1,1
"18499",1,1,1,1,1,1
"18500",1,1,1,1,1,1
"18501",1,1,1,1,1,1
"18502",1,1,1,1,1,1
"18503",1,1,1,1,1,1
"18504",1,1,1,1,1.00000000000001,1.00000000000001
"18505",1,1,0.999999999999999,1,1,1
"18506",1,1,1,1,1,1
"18507",1,1,1,1,0.999999999999996,0.999999999999996
"18508",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18509",1,1,1,0.999999999999998,1,0.999999999999998
"18510",1,0.999999999999999,0.999999999999999,1,1,1
"18511",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18512",1,1,1,1,1,1
"18513",0.999999999999999,1,0.999999999999999,1,1,1
"18514",1,1,1,1,0.999999999999993,1
"18515",0.999999999999999,0.999999999999999,1,0.999999999999998,1.00000000000001,0.999999999999998
"18516",1,0.999999999999999,1,0.999999999999998,1,0.999999999999998
"18517",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18518",1,1,1,0.999999999999998,1,0.999999999999998
"18519",1,0.999999999999999,1,1,1,1
"18520",1,0.999999999999999,1,0.999999999999997,0.999999999999997,0.999999999999997
"18521",1,0.999999999999999,1,0.999999999999997,1.00000000000001,0.999999999999997
"18522",1,0.999999999999999,0.999999999999999,1,1,1
"18523",1,0.999999999999999,1,1,0.999999999999993,1
"18524",1,1,1,0.999999999999997,1.00000000000001,0.999999999999997
"18525",1,1,0.999999999999998,1,0.999999999999993,1
"18526",1,1,1,1,1,1
"18527",1,1,1,1,1,1
"18528",1,1,1,1,1,1
"18529",1,1,1,1,1,1
"18530",1,1,1,1,1,1
"18531",1,1,1,1,1,1
"18532",1,1,1,1,1,1
"18533",1,1,1,1,1,1
"18534",1,1,1,1,1,1
"18535",1,1,1,1,1,1
"18536",1,1,1,1,1,1
"18537",1,1,1,1,1,1
"18538",1,1,1,1,1,1
"18539",1,1,0.999999999999996,0.999999999999996,1.00000000000001,0.999999999999996
"18540",1,1,0.999999999999997,0.999999999999997,0.999999999999997,0.999999999999997
"18541",1,1,1,1,1,1
"18542",1,1,1,1,1,1
"18543",1,1,1,1,1,1
"18544",1,1,1,1,1,1
"18545",1,1,1,1,1,1
"18546",1,1,1,1,1,1
"18547",1,1,1,1,1,1
"18548",1,1,1,1,1,1
"18549",1,1,1,1,1,1
"18550",1,1,1,1,1,1
"18551",1,1,1,1,1,1
"18552",1,1,1,1,1,1
"18553",1,1,1,1,1,1
"18554",1,1,1,1,1,1
"18555",1,1,1,1,1,1
"18556",1,1,1,1,1,1
"18557",1,1,1,1,1,1
"18558",1,1,1,1,1,1
"18559",1,1,1,1,1,1
"18560",1,1,1,1,1,1
"18561",1,1,1,1,1,1
"18562",1,1,1,1,1,1
"18563",1,1,1,1,1,1
"18564",1,1,1,1,1,1
"18565",1,1,1,1,1,1
"18566",1,1,1,1,1,1
"18567",1,1,1,1,1,1
"18568",1,1,1,1,1,1
"18569",1,1,1,1,1,1
"18570",1,1,1,1,1,1
"18571",1,1,1,1,1,1
"18572",1,1,1,1,1,1
"18573",1,1,1,1,1,1
"18574",1,1,1,1,1,1
"18575",1,1,1,1,1,1
"18576",1,1,1,1,1,1
"18577",1,1,1,1,1,1
"18578",1,1,1,1,1,1
"18579",1,1,1,1,1,1
"18580",1,1,1,1,1,1
"18581",1,1,1,1,1,1
"18582",1,1,1,1,1,1
"18583",1,1,1,1,1,1
"18584",1,1,1,1,1,1
"18585",1,1,1,1,1,1
"18586",1,1,1,1,1,1
"18587",1,1,1,1,1,1
"18588",1,1,1,1,1,1
"18589",1,1,1,1,1,1
"18590",1,1,1,1,1,1
"18591",1,1,1,1,1,1
"18592",1,1,1,1,1,1
"18593",1,1,1,1,1,1
"18594",1,1,1,1,1,1
"18595",1,1,1,1,1,1
"18596",1,1,1,1,1,1
"18597",1,1,1,1,1,1
"18598",1,1,1,1,1,1
"18599",1,1,1,1,1,1
"18600",1,1,1,1,1,1
"18601",1,1,1,1,1,1
"18602",1,1,1,1,1,1
"18603",1,1,1,1,1,1
"18604",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"18605",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18606",0.999999999999999,1,1,1,0.999999999999993,0.999999999999993
"18607",1,1,1,1,1,1
"18608",1,0.999999999999999,0.999999999999999,1,0.999999999999996,1
"18609",1,1,1,0.999999999999996,0.999999999999996,0.999999999999996
"18610",1,0.999999999999999,0.999999999999999,1,1,1
"18611",1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"18612",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18613",1,1,1,0.999999999999998,1,0.999999999999998
"18614",1,1,1,0.999999999999998,1.00000000000001,0.999999999999998
"18615",1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"18616",1,0.999999999999999,1,1,0.999999999999993,1
"18617",1,1,1,1,0.999999999999994,1
"18618",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18619",1,1,1,1,1,1
"18620",1,1,1,1,1,1
"18621",1,1,1,1,1,1
"18622",1,1,1,1,1,1
"18623",1,1,1,1,1,1
"18624",1,1,1,1,1,1
"18625",1,1,1,1,1,1
"18626",1,1,1,1,1,1
"18627",1,1,1,1,1,1
"18628",1,1,1,1,1,1
"18629",1,1,1,1,1,1
"18630",1,1,1,1,1,1
"18631",1,1,1,1,1,1
"18632",1,1,1,1,1,1
"18633",1,1,1,1,1,1
"18634",1,1,1,1,1,1
"18635",1,1,1,1,1,1
"18636",1,1,1,1,1,1
"18637",1,1,1,1,1,1
"18638",1,1,1,1,1,1
"18639",1,1,1,1,1,1
"18640",1,1,1,1,1,1
"18641",1,1,1,1,1,1
"18642",1,1,1,1,1,1
"18643",1,1,1,1,1,1
"18644",1,1,1,1,1,1
"18645",1,1,1,1,1,1
"18646",1,1,1,1,1,1
"18647",1,1,1,1,1,1
"18648",1,1,1,1,1,1
"18649",1,1,1,1,1,1
"18650",1,1,1,1,1,1
"18651",1,1,1,1,1,1
"18652",1,1,1,1,1,1
"18653",1,1,1,1,1,1
"18654",1,1,1,1,1,1
"18655",1,1,1,1,1,1
"18656",1,1,1,1,1,1
"18657",1,1,1,1,1,1
"18658",1,1,1,1,1,1
"18659",1,1,1,1,1,1
"18660",1,1,1,1,1,1
"18661",1,1,1,1,1,1
"18662",1,1,1,1,1,1
"18663",1,1,1,1,1,1
"18664",1,1,1,1,1,1
"18665",1,1,1,1,1,1
"18666",1,1,1,1,1,1
"18667",1,1,1,1,1,1
"18668",1,1,1,1,1,1
"18669",1,1,1,1,1,1
"18670",1,1,1,1,1,1
"18671",1,1,1,1,1,1
"18672",1,1,1,1,1,1
"18673",1,1,1,1,1,1
"18674",1,1,1,1,1,1
"18675",1,1,1,1,0.999999999999997,0.999999999999997
"18676",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18677",1,1,1,1,1,1
"18678",1,1,1,1,1,1
"18679",1,1,1,1,1,1
"18680",1,1,1,1,1,1
"18681",1,1,1,1,1,1
"18682",1,1,1,1,1,1
"18683",1,1,1,1,1,1
"18684",1,1,1,1,1,1
"18685",1,1,1,1,1,1
"18686",1,1,1,1,1,1
"18687",1,1,1,1,1,1
"18688",1,1,1,1,1,1
"18689",1,1,1,1,1,1
"18690",1,1,1,1,1,1
"18691",1,1,1,1,1,1
"18692",1,1,1,1,1,1
"18693",1,1,1,1,1,1
"18694",1,1,1,1,0.999999999999996,0.999999999999996
"18695",1,1,1,1,1,1
"18696",1,1,1,1,1,1
"18697",1,1,0.999999999999999,1,1,1
"18698",1,1,1,0.999999999999996,1,1
"18699",1,0.999999999999999,1,1,1,1
"18700",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"18701",1,1,1,1,0.999999999999997,1
"18702",0.999999999999999,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"18703",1,0.999999999999999,1,1,1,1
"18704",1,1,1,0.999999999999996,1,0.999999999999996
"18705",1,0.999999999999999,1,1,0.999999999999995,1
"18706",1,1,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18707",1,1,1,1,0.999999999999996,1
"18708",1,1,1,0.999999999999997,1,0.999999999999997
"18709",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"18710",1,1,1,1,1,1
"18711",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18712",1,1,0.999999999999999,1,0.999999999999995,1
"18713",1,0.999999999999999,1,0.999999999999997,1,0.999999999999997
"18714",1,0.999999999999999,1,1,1,1
"18715",1,1,1,1,1,1
"18716",1,0.999999999999999,1,0.999999999999997,1.00000000000001,0.999999999999997
"18717",1,1,1,0.999999999999996,0.999999999999996,0.999999999999996
"18718",1,1,1,1,1,1
"18719",1,1,1,1,1,1
"18720",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18721",1,1,1,1,1,1
"18722",1,1,1,1,1,1
"18723",1,1,1,1,1,1
"18724",1,1,1,1,1,1
"18725",1,1,1,1,1,1
"18726",1,1,1,1,1,1
"18727",1,1,1,1,1,1
"18728",1,1,1,1,1,1
"18729",1,1,1,1,1,1
"18730",1,1,1,1,1,1
"18731",1,1,1,1,1,1
"18732",1,1,1,1,1,1
"18733",1,1,1,1,1,1
"18734",1,1,1,1,1,1
"18735",1,1,1,1,1,1
"18736",1,1,1,1,1,1
"18737",1,1,1,1,1,1
"18738",1,1,1,1,1,1
"18739",1,1,1,1,1,1
"18740",1,1,1,1,1,1
"18741",1,1,1,1,1,1
"18742",1,1,1,1,1,1
"18743",1,1,1,1,1,1
"18744",1,1,1,1,1,1
"18745",1,1,1,1,1,1
"18746",1,1,1,1,1,1
"18747",1,1,1,1,1,1
"18748",1,1,1,1,1,1
"18749",1,1,1,1,1,1
"18750",1,1,1,1,1,1
"18751",1,1,1,1,1,1
"18752",1,0.999999999999999,0.999999999999999,1,0.999999999999996,0.999999999999996
"18753",1,1,1,1,1,1
"18754",1,1,1,1,1,1
"18755",1,1,1,1,1,1
"18756",1,1,1,1,1,1
"18757",1,1,1,1,1,1
"18758",1,1,1,1,1,1
"18759",1,1,1,1,1,1
"18760",1,1,1,1,1,1
"18761",1,1,1,1,1,1
"18762",1,1,1,1,1,1
"18763",1,1,1,1,1,1
"18764",1,1,1,1,1,1
"18765",1,1,1,1,1,1
"18766",1,1,1,1,1,1
"18767",1,1,1,1,1,1
"18768",1,1,1,1,1,1
"18769",1,1,1,1,1,1
"18770",1,1,1,1,1,1
"18771",1,1,1,1,1,1
"18772",1,1,1,1,1,1
"18773",1,1,1,1,1,1
"18774",1,1,1,1,1,1
"18775",1,1,1,1,1,1
"18776",1,1,1,1,1,1
"18777",1,1,1,1,1,1
"18778",1,1,1,1,1,1
"18779",1,1,1,1,1,1
"18780",1,1,1,1,1,1
"18781",1,1,1,1,1,1
"18782",1,1,1,1,1,1
"18783",1,1,1,1,1,1
"18784",1,1,1,1,1,1
"18785",1,1,1,1,1,1
"18786",1,1,1,1,1,1
"18787",1,1,1,1,1,1
"18788",1,1,1,1,1,1
"18789",1,1,1,1,1,1
"18790",1,1,1,1,1,1
"18791",1,1,1,1,1,1
"18792",1,1,1,1,1,1
"18793",1,1,1,1,1,1
"18794",1,1,1,1,1,1
"18795",1,1,1,1,1,1
"18796",1,1,0.999999999999999,1,1,1
"18797",1,1,1,0.999999999999996,0.999999999999996,0.999999999999996
"18798",1,1,1,1,1,1
"18799",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"18800",0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999996,1
"18801",1,1,1,0.999999999999997,1,0.999999999999997
"18802",1,1,1,1,1,1
"18803",1,1,0.999999999999999,1,0.999999999999995,1
"18804",1,1,1,1,0.999999999999993,1
"18805",1,1,1,1,1.00000000000001,1
"18806",1,1,1,1,1,1
"18807",1,1,0.999999999999998,1,0.999999999999994,1
"18808",1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"18809",1,0.999999999999999,1,1,0.999999999999993,1
"18810",1,1,1,1,1,1
"18811",1,1,1,1,1,1
"18812",1,1,1,1,1,1
"18813",1,1,1,1,1,1
"18814",1,1,1,1,1,1
"18815",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18816",1,1,1,1,1,1
"18817",1,1,1,1,1,1
"18818",1,1,1,1,1,1
"18819",1,1,1,1,1,1
"18820",1,1,1,1,1,1
"18821",1,1,1,1,1,1
"18822",1,1,1,1,1,1
"18823",1,1,1,1,1,1
"18824",1,1,1,1,1,1
"18825",1,1,1,1,1,1
"18826",1,1,1,1,1,1
"18827",1,1,1,1,1,1
"18828",1,1,1,1,1,1
"18829",1,1,1,1,1,1
"18830",1,1,1,1,1,1
"18831",1,1,1,1,1,1
"18832",1,1,1,1,1,1
"18833",1,1,1,1,1,1
"18834",1,1,1,1,1,1
"18835",1,1,1,1,1,1
"18836",1,1,1,1,1,1
"18837",1,1,1,1,1,1
"18838",1,1,1,1,1,1
"18839",1,1,1,1,1,1
"18840",1,1,1,1,1,1
"18841",1,1,1,1,1,1
"18842",1,1,1,1,1,1
"18843",1,1,1,1,1,1
"18844",1,1,1,1,1,1
"18845",1,1,1,1,1,1
"18846",1,1,1,1,1,1
"18847",1,1,1,1,1,1
"18848",1,1,1,1,1,1
"18849",1,1,1,1,1,1
"18850",1,1,1,1,1,1
"18851",1,1,1,1,1,1
"18852",1,1,1,1,1,1
"18853",1,1,1,1,1,1
"18854",1,1,1,1,1,1
"18855",1,1,1,1,1,1
"18856",1,1,1,1,1,1
"18857",1,1,1,1,1,1
"18858",1,1,1,1,1,1
"18859",1,1,1,1,1,1
"18860",1,1,1,1,1,1
"18861",1,1,1,1,1,1
"18862",1,1,1,1,1,1
"18863",1,1,1,1,1,1
"18864",1,1,1,1,1,1
"18865",1,1,1,1,1,1
"18866",1,1,1,1,1,1
"18867",1,1,1,1,1,1
"18868",1,1,1,1,1,1
"18869",1,1,1,1,1,1
"18870",1,1,1,1,1,1
"18871",1,1,1,1,1,1
"18872",1,1,1,1,1,1
"18873",1,1,1,1,1,1
"18874",1,1,1,1,1,1
"18875",1,1,1,1,1,1
"18876",1,1,1,1,1,1
"18877",1,1,1,1,1,1
"18878",1,1,1,1,1,1
"18879",1,1,1,1,1,1
"18880",1,1,1,1,1,1
"18881",1,1,1,1,1,1
"18882",1,1,1,1,1,1
"18883",1,1,1,1,1,1
"18884",1,1,1,1,1,1
"18885",1,1,1,1,1,1
"18886",1,1,1,1,1,1
"18887",1,1,1,1,1,1
"18888",1,1,1,1,1,1
"18889",1,1,1,1,1,1
"18890",1,1,1,1,1,1
"18891",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,1.00000000000001
"18892",1,1,1,1,1,1
"18893",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18894",1,1,1,1,0.999999999999995,0.999999999999995
"18895",1,1,1,1,1,1
"18896",1,1,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18897",1,1,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18898",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"18899",1,1,1,1,1,1
"18900",1,1,1,0.999999999999998,0.999999999999998,0.999999999999998
"18901",1,1,1,0.999999999999996,1,1
"18902",1,1,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18903",1,1,1,1,0.999999999999993,1
"18904",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"18905",1,1,0.999999999999999,1,1,1
"18906",1,0.999999999999999,0.999999999999999,1,0.999999999999995,1
"18907",1,1,1,1,1,1
"18908",1,1,1,1,1,1
"18909",1,1,1,1,1,1
"18910",1,1,1,1,1,1
"18911",1,1,1,1,1,1
"18912",1,1,1,1,1,1
"18913",1,1,1,1,1,1
"18914",1,1,1,1,1,1
"18915",1,1,1,1,1,1
"18916",1,1,1,1,1,1
"18917",1,1,1,1,1,1
"18918",1,1,1,1,1,1
"18919",1,1,1,1,1,1
"18920",1,1,1,1,1,1
"18921",1,1,1,1,1,1
"18922",1,1,1,1,1,1
"18923",1,1,1,1,1,1
"18924",1,1,1,1,1,1
"18925",1,1,1,1,1,1
"18926",1,1,1,1,1,1
"18927",1,1,1,1,1,1
"18928",1,1,1,1,1,1
"18929",1,1,1,1,1,1
"18930",1,1,1,1,1,1
"18931",1,1,1,1,1,1
"18932",1,1,1,1,1,1
"18933",1,1,0.999999999999997,0.999999999999997,0.999999999999997,0.999999999999997
"18934",1,1,1,1,1,1
"18935",1,1,1,1,1,1
"18936",1,1,1,1,1,1
"18937",1,1,1,1,1,1
"18938",1,1,1,1,1,1
"18939",1,1,1,1,1,1
"18940",1,1,1,1,1,1
"18941",1,1,1,1,1,1
"18942",1,1,1,1,1,1
"18943",1,1,1,1,1,1
"18944",1,1,1,1,1,1
"18945",1,1,1,1,1,1
"18946",1,1,1,1,1,1
"18947",1,1,1,1,1,1
"18948",1,1,1,1,1,1
"18949",1,1,1,1,1,1
"18950",1,1,1,1,1,1
"18951",1,1,1,1,1,1
"18952",1,1,1,1,1,1
"18953",1,1,1,1,1,1
"18954",1,1,1,1,1,1
"18955",1,1,1,1,1,1
"18956",1,1,1,1,1,1
"18957",1,1,1,1,1,1
"18958",1,1,1,1,1,1
"18959",1,1,1,1,1,1
"18960",1,1,1,1,1,1
"18961",1,1,1,1,1,1
"18962",1,1,1,1,1,1
"18963",1,1,1,1,1,1
"18964",1,1,1,1,1,1
"18965",1,1,1,1,1,1
"18966",1,1,1,1,1,1
"18967",1,1,1,1,1,1
"18968",1,1,1,1,1,1
"18969",1,1,1,1,1,1
"18970",1,1,1,1,1,1
"18971",1,1,1,1,1,1
"18972",1,1,1,1,1,1
"18973",1,1,1,1,1,1
"18974",1,1,1,1,1,1
"18975",1,1,1,1,1,1
"18976",1,1,1,1,1,1
"18977",1,1,1,1,1,1
"18978",1,1,1,1,1,1
"18979",1,1,1,1,1,1
"18980",1,1,1,1,1,1
"18981",1,1,1,1,1,1
"18982",1,1,1,1,1,1
"18983",1,1,1,1,1,1
"18984",1,1,0.999999999999999,0.999999999999999,1,1
"18985",1,0.999999999999999,1,0.999999999999998,1,1
"18986",0.999999999999999,0.999999999999999,1,0.999999999999998,0.999999999999998,0.999999999999998
"18987",1,0.999999999999999,1,1,0.999999999999995,0.999999999999995
"18988",0.999999999999999,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"18989",0.999999999999999,0.999999999999999,1,1,0.999999999999995,1
"18990",1,0.999999999999999,1,1,0.999999999999994,1
"18991",1,1,1,1,0.999999999999996,1
"18992",1,0.999999999999999,0.999999999999999,1,0.999999999999995,1
"18993",1,1,1,1,0.999999999999996,1
"18994",1,0.999999999999999,0.999999999999999,1,1,1
"18995",1,1,0.999999999999999,1,0.999999999999996,1
"18996",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"18997",1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"18998",1,1,1,1,1,1
"18999",1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"19000",1,0.999999999999999,1,0.999999999999997,1.00000000000001,0.999999999999997
"19001",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"19002",1,1,1,0.999999999999996,0.999999999999996,0.999999999999996
"19003",1,1,1,0.999999999999996,1.00000000000001,0.999999999999996
"19004",1,1,1,0.999999999999997,1.00000000000001,0.999999999999997
"19005",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"19006",1,0.999999999999999,1,1,1,1
"19007",1,0.999999999999999,1,0.999999999999996,0.999999999999996,0.999999999999996
"19008",1,1,0.999999999999998,1,1,1
"19009",1,1,0.999999999999998,1,1,1
"19010",1,1,1,1,1,1
"19011",1,1,1,1,1,1
"19012",1,1,1,1,1,1
"19013",1,1,1,1,1,1
"19014",1,1,1,1,1,1
"19015",1,1,1,1,1,1
"19016",1,1,1,1,1,1
"19017",1,1,1,1,1,1
"19018",1,1,1,1,1,1
"19019",1,1,1,1,1,1
"19020",1,1,1,1,1,1
"19021",1,1,1,1,1,1
"19022",1,1,1,1,1,1
"19023",1,1,1,1,1,1
"19024",1,1,1,1,1,1
"19025",1,1,1,1,1,1
"19026",1,1,1,1,1,1
"19027",1,1,1,1,1,1
"19028",1,1,1,1,1,1
"19029",1,1,1,1,1,1
"19030",1,1,1,1,1,1
"19031",1,1,1,1,1,1
"19032",1,1,1,1,1,1
"19033",1,1,1,1,1,1
"19034",1,1,1,1,1,1
"19035",1,1,1,1,1,1
"19036",1,1,1,1,1,1
"19037",1,1,1,1,1,1
"19038",1,1,1,1,1,1
"19039",1,1,1,1,1,1
"19040",1,1,1,1,1,1
"19041",1,1,1,1,1,1
"19042",1,1,1,1,1,1
"19043",1,1,1,1,1,1
"19044",1,1,1,1,1,1
"19045",1,1,1,1,1,1
"19046",1,1,1,1,1,1
"19047",1,1,1,1,1,1
"19048",1,1,1,1,1,1
"19049",1,1,1,1,1,1
"19050",1,1,1,1,1,1
"19051",1,1,1,1,1,1
"19052",1,1,1,1,1,1
"19053",1,1,1,1,1,1
"19054",1,1,1,1,1,1
"19055",1,1,1,1,1,1
"19056",1,1,1,1,1,1
"19057",1,1,1,1,1,1
"19058",1,1,1,1,1,1
"19059",1,1,1,1,1,1
"19060",1,1,1,1,1,1
"19061",1,1,1,1,1,1
"19062",1,1,1,1,1,1
"19063",1,1,1,1,1,1
"19064",1,1,1,1,1,1
"19065",1,1,1,1,1,1
"19066",1,1,1,1,1,1
"19067",1,1,1,1,1,1
"19068",1,1,1,1,1,1
"19069",1,1,1,1,1,1
"19070",1,1,1,1,1,1
"19071",1,1,1,1,1,1
"19072",1,1,1,1,1,1
"19073",1,1,1,1,1,1
"19074",1,1,1,1,1,1
"19075",1,1,1,1,1,1
"19076",1,1,1,1,1,1
"19077",1,1,1,1,1,1
"19078",1,1,1,1,1,1
"19079",1,1,1,1,1,1
"19080",1,1,1,1,1,1
"19081",1,1,1,1,1,1
"19082",1,1,1,1,0.999999999999996,0.999999999999996
"19083",1,1,1,1,0.999999999999996,0.999999999999996
"19084",1,1,1,1,1.00000000000001,1.00000000000001
"19085",1,1,1,0.999999999999998,1,1
"19086",1,1,1,1,0.999999999999994,0.999999999999994
"19087",1,1,1,1,1,1
"19088",1,1,1,1,0.999999999999996,1
"19089",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"19090",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"19091",1,0.999999999999999,1,0.999999999999997,0.999999999999997,0.999999999999997
"19092",1,1,1,1,1,1
"19093",1,1,0.999999999999998,1,0.999999999999994,1
"19094",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"19095",0.999999999999999,0.999999999999999,1,0.999999999999997,1.00000000000001,0.999999999999997
"19096",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"19097",1,1,1,1,1,1
"19098",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"19099",1,1,1,1,1,1
"19100",1,1,1,0.999999999999996,0.999999999999996,0.999999999999996
"19101",1,0.999999999999999,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"19102",1,1,0.999999999999998,1,0.999999999999992,1
"19103",1,1,1,1,1,1
"19104",1,1,1,1,1,1
"19105",1,1,1,1,1,1
"19106",1,1,1,1,1,1
"19107",1,1,1,1,1,1
"19108",1,1,1,1,1,1
"19109",1,1,1,1,1,1
"19110",1,1,1,1,1,1
"19111",1,1,1,1,1,1
"19112",1,1,1,1,1,1
"19113",1,1,1,1,1,1
"19114",1,1,1,1,1,1
"19115",1,1,1,1,1,1
"19116",1,1,1,1,1,1
"19117",1,1,1,1,1,1
"19118",1,1,1,1,1,1
"19119",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"19120",1,1,1,1.00000000000001,0.999999999999994,0.999999999999994
"19121",1,0.999999999999999,1,1,1,1
"19122",1,1,1,0.999999999999995,0.999999999999995,0.999999999999995
"19123",1,1,1,1,1,1
"19124",1,1,1,1,1,1
"19125",1,1,1,1,1,1
"19126",1,1,1,1,1,1
"19127",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"19128",1,1,1,1,1,1
"19129",1,1,1,1,1,1
"19130",1,1,1,1,1,1
"19131",1,1,1,1,1,1
"19132",1,1,1,1,1,1
"19133",1,1,1,1,1,1
"19134",1,1,1,1,1,1
"19135",1,1,1,1,1,1
"19136",1,1,1,1,1,1
"19137",1,1,1,1,1,1
"19138",1,1,1,1,1,1
"19139",1,1,1,1,1,1
"19140",1,1,1,1,1,1
"19141",1,1,1,1,1,1
"19142",1,1,1,1,1,1
"19143",1,1,1,1,1,1
"19144",1,1,1,1,1,1
